t	R	z	phi	vR	vz	vphi	E	Lz
41361.6	0.676152	5.74347e-06	-0.325634	0.97362	0.878843	0.00147896	-0.05	0.001
41561.1	0.357071	-4.23669e-06	2.81448	0.0872608	-1.42387	0.00280056	-0.05	0.001
41760.7	0.540715	4.01907e-06	-0.328847	-0.839471	1.07434	0.0018494	-0.05	0.001
41922.5	14.5291	-6.10275e-06	2.81216	-0.187801	-0.0462814	6.88275e-05	-0.05	0.001
41961	0.667299	5.57165e-06	-0.329895	0.983516	0.872944	0.00149858	-0.05	0.001
42160.5	0.342918	-5.17692e-06	2.81012	0.120207	-1.42574	0.00291615	-0.05	0.001
42360.2	0.492546	3.02581e-06	-0.33345	-0.78422	1.13685	0.00203027	-0.05	0.001
42544.9	8.67658	-1.15383e-06	2.80748	-0.351768	-0.0750023	0.000115253	-0.05	0.001
42560.5	0.746469	2.39807e-06	-0.334537	1.03386	0.761836	0.00133964	-0.05	0.001
42759.9	0.327659	-2.77885e-06	2.80548	0.24414	-1.41434	0.00305195	-0.05	0.001
42959.7	0.399794	3.17452e-06	-0.338681	-0.608126	1.27551	0.00250129	-0.05	0.001
43157.2	2.43792	-3.95481e-06	2.80199	-0.782919	-0.245121	0.000410186	-0.05	0.001
43160.6	1.27287	1.26658e-06	-0.339938	0.999275	0.447811	0.000785627	-0.05	0.001
43359.4	0.350548	-4.65868e-06	2.80045	0.473333	-1.34782	0.00285267	-0.05	0.001
43559.3	0.325553	8.69539e-07	-0.344122	-0.340737	1.39485	0.0030717	-0.05	0.001
43758.5	0.862668	-7.56694e-06	2.79598	-1.05431	-0.651605	0.00115919	-0.05	0.001
43766.2	5.29868	5.31157e-06	-0.346004	0.5083	0.118915	0.000188726	-0.05	0.001
43959	0.454444	-8.23158e-07	2.79485	0.7272	-1.19001	0.00220049	-0.05	0.001
44158.7	0.332972	8.33642e-06	-0.348963	-0.155574	1.42526	0.00300325	-0.05	0.001
44358.2	0.671984	-3.7024e-07	2.791	-0.997043	-0.854668	0.00148813	-0.05	0.001
44392	13.5929	5.10889e-06	-0.351058	0.210832	0.0488655	7.35679e-05	-0.05	0.001
44558.5	0.528908	-5.46623e-06	2.78994	0.838875	-1.08036	0.00189069	-0.05	0.001
44758.2	0.346153	2.90686e-06	-0.353497	-0.0713266	1.42806	0.0028889	-0.05	0.001
44957.7	0.633094	-6.2869e-06	2.78649	-0.955763	-0.922426	0.00157954	-0.05	0.001
45018.5	17.7436	2.85313e-06	-0.355592	0.105503	0.0381043	5.63584e-05	-0.05	0.001
45158	0.563327	-4.54656e-06	2.78545	0.873631	-1.03569	0.00177517	-0.05	0.001
45357.6	0.354658	3.21031e-06	-0.357839	-0.0463741	1.42653	0.00281962	-0.05	0.001
45557.1	0.633868	-4.76513e-06	2.7822	-0.946205	-0.931801	0.00157762	-0.05	0.001
45621.3	18.0875	4.78111e-06	-0.35988	0.0950003	0.037709	5.52868e-05	-0.05	0.001
45757.4	0.571137	-9.3216e-07	2.78117	0.871182	-1.03389	0.00175089	-0.05	0.001
45957	0.363232	1.42656e-06	-0.362047	-0.0615725	1.42333	0.00275306	-0.05	0.001
46156.5	0.669389	-6.41715e-06	2.77809	-0.962569	-0.894797	0.0014939	-0.05	0.001
46200.2	15.455	2.89914e-06	-0.36396	0.165	0.0444945	6.47038e-05	-0.05	0.001
46356.7	0.558811	-4.6932e-06	2.77708	0.831165	-1.07222	0.00178951	-0.05	0.001
46556.4	0.379758	1.17176e-06	-0.366076	-0.129303	1.4136	0.00263326	-0.05	0.001
46755.7	0.788852	-8.13696e-06	2.77427	-1.0012	-0.777745	0.00126766	-0.05	0.001
46770.8	8.44465	4.32115e-06	-0.367723	0.35903	0.0818442	0.000118418	-0.05	0.001
46956.1	0.52685	-2.21841e-06	2.77327	0.720143	-1.16378	0.00189807	-0.05	0.001
47155.7	0.419296	1.16156e-06	-0.369766	-0.292832	1.3758	0.00238495	-0.05	0.001
47354.5	1.25664	-5.99752e-06	2.7709	-0.97602	-0.507808	0.000795774	-0.05	0.001
47358.4	2.78454	4.87535e-06	-0.371011	0.726481	0.240983	0.000359126	-0.05	0.001
47555.3	0.473066	-8.20952e-06	2.76988	0.497602	-1.29581	0.00211387	-0.05	0.001
47755	0.486848	3.09614e-06	-0.373071	-0.552189	1.26814	0.00205403	-0.05	0.001
47950.8	3.5751	-3.96828e-06	2.76785	-0.638463	-0.189906	0.000279712	-0.05	0.001
47955.6	1.09103	3.26629e-06	-0.374077	1.00019	0.57914	0.000916566	-0.05	0.001
48154.6	0.408223	-5.49742e-06	2.76652	0.247561	-1.3884	0.00244964	-0.05	0.001
48354.3	0.535741	6.6944e-06	-0.376546	-0.752857	1.13894	0.00186657	-0.05	0.001
48534.3	10.1663	-9.48701e-06	2.76446	-0.30231	-0.0680179	9.83639e-05	-0.05	0.001
48554.6	0.749461	9.37895e-06	-0.377546	0.991924	0.813858	0.00133429	-0.05	0.001
48754	0.375228	-2.68719e-06	2.76275	0.107382	-1.41687	0.00266505	-0.05	0.001
48953.6	0.564517	5.57109e-06	-0.380418	-0.845533	1.05818	0.00177143	-0.05	0.001
49102.8	16.5561	-9.61956e-06	2.76062	-0.137532	-0.0414876	6.04006e-05	-0.05	0.001
49153.9	0.656085	3.71251e-06	-0.381438	0.955075	0.910291	0.00152419	-0.05	0.001
49353.4	0.361674	-3.02059e-06	2.75868	0.0512628	-1.42422	0.00276492	-0.05	0.001
49553	0.575075	4.49978e-06	-0.384541	-0.878193	1.02598	0.0017389	-0.05	0.001
49683.8	18.5466	-2.1835e-06	2.75651	-0.0797974	-0.0367657	5.39184e-05	-0.05	0.001
49753.2	0.627667	1.98605e-06	-0.385573	0.941218	0.940228	0.0015932	-0.05	0.001
49952.8	0.354502	-7.85986e-06	2.75445	0.0393361	-1.42678	0.00282086	-0.05	0.001
50152.4	0.56791	3.54818e-06	-0.388821	-0.87958	1.02837	0.00176084	-0.05	0.001
50286.8	18.2382	-6.20872e-06	2.75222	-0.0903302	-0.037109	5.483e-05	-0.05	0.001
50352.7	0.627519	2.12766e-06	-0.389863	0.950058	0.931376	0.00159358	-0.05	0.001
50552.2	0.347126	-1.50271e-07	2.75012	0.0616309	-1.42822	0.0028808	-0.05	0.001
50751.9	0.537173	2.82349e-06	-0.393282	-0.849521	1.0681	0.0018616	-0.05	0.001
50912.4	14.7665	-5.41083e-06	2.74772	-0.182127	-0.0451563	6.77209e-05	-0.05	0.001
50952.1	0.659706	5.14221e-06	-0.394342	0.98741	0.872993	0.00151583	-0.05	0.001
51151.6	0.335051	-7.52702e-06	2.74562	0.135865	-1.42666	0.00298462	-0.05	0.001
51351.4	0.469032	5.33064e-06	-0.39811	-0.753384	1.16752	0.00213205	-0.05	0.001
51541.6	6.50102	-8.47494e-06	2.74277	-0.441953	-0.0981187	0.000153822	-0.05	0.001
51551.7	0.806427	2.51533e-06	-0.399224	1.05002	0.698267	0.00124004	-0.05	0.001
51751.1	0.323938	-6.55203e-06	2.74082	0.304711	-1.40363	0.00308701	-0.05	0.001
51950.9	0.364874	1.65365e-06	-0.403635	-0.519339	1.32608	0.00274067	-0.05	0.001
52149.5	1.53976	-2.20599e-06	2.73685	-0.944301	-0.37472	0.000649452	-0.05	0.001
52152.5	1.91189	3.54888e-06	-0.405065	0.871111	0.306674	0.000523041	-0.05	0.001
52350.6	0.381441	-4.17786e-06	2.73552	0.564001	-1.30207	0.00262164	-0.05	0.001
52550.4	0.325072	3.40598e-06	-0.408796	-0.273485	1.40972	0.00307624	-0.05	0.001
52749.8	0.771607	-8.27884e-06	2.73123	-1.04266	-0.732899	0.001296	-0.05	0.001
52762.6	7.60016	4.07629e-06	-0.410781	0.392769	0.0848101	0.000131576	-0.05	0.001
52950.2	0.481302	-5.94036e-06	2.73013	0.77084	-1.15083	0.0020777	-0.05	0.001
53149.9	0.338624	6.71021e-06	-0.413519	-0.125792	1.42653	0.00295313	-0.05	0.001
53349.4	0.660474	-2.99841e-06	2.72646	-0.983958	-0.876433	0.00151406	-0.05	0.001
53389.8	14.895	1.59088e-06	-0.415601	0.178959	0.04495	6.71367e-05	-0.05	0.001
53549.7	0.540183	-1.68905e-06	2.72541	0.847525	-1.06825	0.00185123	-0.05	0.001
53749.3	0.351263	6.61086e-06	-0.417958	-0.0700122	1.42659	0.00284687	-0.05	0.001
53948.8	0.645177	-6.90585e-06	2.72208	-0.959055	-0.912238	0.00154996	-0.05	0.001
54002.9	16.9657	9.87881e-06	-0.419993	0.126991	0.0400571	5.89423e-05	-0.05	0.001
54149.1	0.560859	-5.16105e-06	2.72104	0.859509	-1.04864	0.00178298	-0.05	0.001
54348.7	0.36224	4.60622e-06	-0.422202	-0.0732731	1.42308	0.0027606	-0.05	0.001
54548.2	0.677405	-3.82307e-06	2.71794	-0.968823	-0.883405	0.00147622	-0.05	0.001
54587.6	14.698	2.92725e-07	-0.424105	0.183453	0.0467144	6.80365e-05	-0.05	0.001
54748.5	0.553825	-2.55073e-06	2.71693	0.823305	-1.08062	0.00180563	-0.05	0.001
54948.1	0.38033	3.48538e-06	-0.426235	-0.138385	1.41256	0.00262929	-0.05	0.001
55147.4	0.801678	-4.90351e-06	2.71412	-1.0042	-0.765717	0.00124738	-0.05	0.001
55161.2	7.96563	4.25483e-06	-0.427866	0.376963	0.0866419	0.000125539	-0.05	0.001
55347.8	0.523495	-8.26194e-06	2.71313	0.710769	-1.17097	0.00191024	-0.05	0.001
55547.4	0.421403	4.39957e-06	-0.429914	-0.304041	1.37265	0.00237302	-0.05	0.001
55746.2	1.2993	-4.76992e-06	2.71077	-0.968941	-0.491933	0.000769645	-0.05	0.001
55749.9	2.64261	5.17489e-06	-0.431143	0.745087	0.253057	0.000378414	-0.05	0.001
55947.1	0.46959	-3.76624e-06	2.70973	0.486592	-1.3013	0.00212952	-0.05	0.001
56146.7	0.488478	3.1602e-06	-0.43322	-0.56154	1.26339	0.00204718	-0.05	0.001
56342.3	3.72145	-3.96093e-06	2.70771	-0.624575	-0.182602	0.000268712	-0.05	0.001
56347.3	1.06887	5.01988e-06	-0.434225	1.00297	0.589808	0.000935568	-0.05	0.001
56546.4	0.406042	-3.33502e-06	2.70636	0.24201	-1.39011	0.0024628	-0.05	0.001
56746	0.535295	9.52697e-06	-0.436718	-0.755515	1.13738	0.00186813	-0.05	0.001
56925.8	10.2452	-7.1178e-06	2.70429	-0.299962	-0.0674034	9.76071e-05	-0.05	0.001
56946.3	0.74707	6.36508e-06	-0.437721	0.992301	0.814865	0.00133856	-0.05	0.001
57145.7	0.373808	-5.09211e-06	2.70256	0.109241	-1.41717	0.00267517	-0.05	0.001
57345.3	0.560296	5.76978e-06	-0.44062	-0.841935	1.06307	0.00178477	-0.05	0.001
57497.8	16.0919	-7.04273e-06	2.70042	-0.14931	-0.0425812	6.21431e-05	-0.05	0.001
57545.6	0.659964	2.21877e-06	-0.441642	0.960311	0.90257	0.00151524	-0.05	0.001
57745.1	0.359489	-5.40636e-06	2.69846	0.0621831	-1.42445	0.00278172	-0.05	0.001
57944.7	0.562679	5.61351e-06	-0.444794	-0.865867	1.0425	0.00177721	-0.05	0.001
58087.6	17.3702	-3.22262e-06	2.69624	-0.116066	-0.0390635	5.757e-05	-0.05	0.001
58145	0.639594	1.13063e-06	-0.445831	0.956675	0.917856	0.00156349	-0.05	0.001
58344.5	0.349666	-5.02624e-06	2.69419	0.0683122	-1.42715	0.00285987	-0.05	0.001
58544.2	0.538014	2.35953e-06	-0.449196	-0.846853	1.06982	0.00185869	-0.05	0.001
58705.1	14.6958	-9.28005e-06	2.69181	-0.18382	-0.0454707	6.80466e-05	-0.05	0.001
58744.5	0.661746	1.80038e-06	-0.450252	0.986485	0.872843	0.00151115	-0.05	0.001
58944	0.337057	-1.54474e-06	2.68972	0.131977	-1.42644	0.00296686	-0.05	0.001
59143.7	0.474879	2.389e-06	-0.453965	-0.761305	1.1599	0.0021058	-0.05	0.001
59332.8	6.99196	-3.24092e-06	2.68693	-0.418883	-0.0917068	0.000143021	-0.05	0.001
59344	0.789709	5.15774e-06	-0.455071	1.04676	0.714659	0.00126629	-0.05	0.001
59543.4	0.324568	-3.3644e-06	2.68497	0.289736	-1.40661	0.00308102	-0.05	0.001
59743.2	0.372904	4.77525e-06	-0.45942	-0.541107	1.31465	0.00268165	-0.05	0.001
59941.6	1.70715	-6.14267e-06	2.68112	-0.910381	-0.34059	0.000585772	-0.05	0.001
59944.6	1.71336	9.40666e-07	-0.460801	0.90915	0.33945	0.000583649	-0.05	0.001
60142.9	0.373184	-2.54261e-06	2.67974	0.541852	-1.31425	0.00267964	-0.05	0.001
60342.8	0.324586	5.14529e-06	-0.464646	-0.289218	1.40671	0.00308085	-0.05	0.001
60542.1	0.789115	-4.97372e-06	2.67539	-1.04665	-0.715235	0.00126724	-0.05	0.001
60553.4	7.01016	5.19658e-06	-0.466612	0.418065	0.0914851	0.00014265	-0.05	0.001
60742.5	0.475087	-3.54963e-06	2.67429	0.761591	-1.15962	0.00210488	-0.05	0.001
60942.2	0.337118	7.07741e-07	-0.469399	-0.131814	1.42643	0.00296632	-0.05	0.001
61141.7	0.661761	-3.45819e-06	2.67057	-0.986434	-0.872893	0.00151112	-0.05	0.001
61181	14.6974	4.13299e-06	-0.471488	0.18378	0.045469	6.80391e-05	-0.05	0.001
61342	0.538066	-3.23703e-06	2.66952	0.846809	-1.06983	0.00185851	-0.05	0.001
61541.6	0.349738	1.34579e-06	-0.473864	-0.0684661	1.42712	0.00285928	-0.05	0.001
61741.2	0.6399	-6.60209e-06	2.66616	-0.956837	-0.917516	0.00156274	-0.05	0.001
61798.4	17.3468	5.23069e-06	-0.47592	0.116711	0.0391189	5.76476e-05	-0.05	0.001
61941.4	0.562562	-1.60302e-06	2.66512	0.865509	-1.04286	0.00177758	-0.05	0.001
62141	0.359625	3.38407e-06	-0.478139	-0.062781	1.42438	0.00278068	-0.05	0.001
62340.5	0.660845	-4.64544e-06	2.66197	-0.960781	-0.90157	0.00151321	-0.05	0.001
62387.9	16.0198	3.93526e-06	-0.48009	0.151107	0.0427776	6.24226e-05	-0.05	0.001
62540.8	0.559945	-8.62531e-07	2.66095	0.840967	-1.06401	0.00178589	-0.05	0.001
62740.4	0.374137	4.16997e-06	-0.482233	-0.110758	1.41695	0.00267282	-0.05	0.001
62939.8	0.749723	-5.21025e-06	2.65805	-0.993044	-0.812331	0.00133383	-0.05	0.001
62959.9	10.1101	2.25816e-07	-0.483956	0.30403	0.0683052	9.89108e-05	-0.05	0.001
63140.1	0.534655	-4.92858e-06	2.65705	0.753171	-1.13921	0.00187036	-0.05	0.001
63339.8	0.406845	1.86822e-06	-0.486024	-0.24533	1.38926	0.00245794	-0.05	0.001
63538.8	1.07948	-3.69598e-06	2.65456	-1.0018	-0.58443	0.000926374	-0.05	0.001
63543.8	3.64777	9.26303e-06	-0.487364	0.631507	0.186146	0.00027414	-0.05	0.001
63739.4	0.487446	-2.22053e-06	2.65356	0.557311	-1.26567	0.00205151	-0.05	0.001
63939.1	0.470754	3.3164e-06	-0.489394	-0.491103	1.29916	0.00212425	-0.05	0.001
64136.2	2.6955	-3.33669e-06	2.65149	-0.73806	-0.248355	0.000370988	-0.05	0.001
64139.9	1.28249	1.69058e-06	-0.490425	0.971831	0.49794	0.000779734	-0.05	0.001
64338.7	0.420409	-8.08287e-06	2.65025	0.300118	-1.37385	0.00237864	-0.05	0.001
64538.4	0.524207	4.09053e-06	-0.492791	-0.713661	1.16891	0.00190764	-0.05	0.001
64724.6	8.09364	-1.5486e-06	2.6482	-0.372065	-0.0852787	0.000123554	-0.05	0.001
64738.7	0.797927	4.41523e-06	-0.493789	1.00358	0.768915	0.00125325	-0.05	0.001
64938.1	0.379888	-1.85063e-06	2.64656	0.136517	-1.41288	0.00263235	-0.05	0.001
65137.7	0.554183	5.99287e-06	-0.496598	-0.824487	1.07955	0.00180446	-0.05	0.001
65298.1	14.7839	-5.68864e-06	2.64443	-0.181369	-0.0464362	6.76413e-05	-0.05	0.001
65338	0.676297	2.53951e-06	-0.497616	0.968337	0.884577	0.00147864	-0.05	0.001
65537.5	0.362039	-6.76252e-06	2.64253	0.0726583	-1.42317	0.00276213	-0.05	0.001
65737.1	0.560848	3.73831e-06	-0.50072	-0.8598	1.04841	0.00178302	-0.05	0.001
65883.1	16.9786	-3.79993e-06	2.64032	-0.126651	-0.0400205	5.88976e-05	-0.05	0.001
65937.3	0.644949	1.54267e-06	-0.501755	0.959048	0.912374	0.00155051	-0.05	0.001
66136.9	0.351113	-5.12526e-06	2.63828	0.0701884	-1.42663	0.00284809	-0.05	0.001
66336.5	0.539751	3.82617e-06	-0.505089	-0.847145	1.06876	0.00185271	-0.05	0.001
66496.6	14.8432	-4.54991e-06	2.63592	-0.180221	-0.0450949	6.7371e-05	-0.05	0.001
66536.8	0.660947	5.44868e-06	-0.506143	0.984458	0.875596	0.00151298	-0.05	0.001
66736.3	0.338434	-4.96426e-06	2.63384	0.126882	-1.42649	0.00295478	-0.05	0.001
66936	0.480315	2.45094e-06	-0.509815	-0.76932	1.15227	0.00208197	-0.05	0.001
67123.8	7.50183	-4.87107e-06	2.63109	-0.396827	-0.085856	0.000133301	-0.05	0.001
67136.4	0.774378	3.12015e-06	-0.510916	1.04332	0.73009	0.00129136	-0.05	0.001
67335.7	0.325014	-7.17598e-06	2.62911	0.275949	-1.40925	0.00307679	-0.05	0.001
67535.6	0.380163	1.47052e-06	-0.515214	-0.560587	1.30398	0.00263045	-0.05	0.001
67733.7	1.87929	-7.01471e-06	2.62536	-0.877182	-0.311598	0.000532117	-0.05	0.001
67736.7	1.56366	2.19529e-06	-0.516556	0.939378	0.36942	0.000639524	-0.05	0.001
67935.2	0.366089	-1.27415e-06	2.62394	0.522647	-1.32438	0.00273158	-0.05	0.001
68135.1	0.324038	2.89373e-06	-0.520507	-0.302461	1.40409	0.00308606	-0.05	0.001
68334.4	0.803886	-3.82029e-06	2.61954	-1.04956	-0.700716	0.00124396	-0.05	0.001
68344.7	6.57137	5.26972e-06	-0.522459	0.438525	0.0971477	0.000152175	-0.05	0.001
68534.8	0.469917	-6.51625e-06	2.61843	0.754527	-1.16641	0.00212804	-0.05	0.001
68734.5	0.335382	4.47496e-07	-0.525293	-0.135376	1.42661	0.00298167	-0.05	0.001
68934	0.660174	-1.57043e-06	2.61467	-0.987348	-0.872789	0.00151475	-0.05	0.001
68973.6	14.7425	4.10223e-06	-0.527396	0.182705	0.0452452	6.78309e-05	-0.05	0.001
69134.3	0.537243	-2.3784e-06	2.61361	0.848946	-1.06852	0.00186136	-0.05	0.001
69334	0.347563	6.26152e-06	-0.52979	-0.0629055	1.42803	0.00287718	-0.05	0.001
69533.5	0.629673	-1.50474e-06	2.6102	-0.951307	-0.928911	0.00158813	-0.05	0.001
69597.7	18.0897	7.12026e-06	-0.531885	0.0950402	0.0374309	5.52801e-05	-0.05	0.001
69733.8	0.566923	-4.95254e-06	2.60916	0.877109	-1.03096	0.00176391	-0.05	0.001
69933.4	0.355374	1.77219e-06	-0.534115	-0.0434435	1.4264	0.00281394	-0.05	0.001
70132.9	0.633235	-2.88631e-06	2.60593	-0.944824	-0.933549	0.00157919	-0.05	0.001
70198	18.1699	4.25226e-06	-0.536153	0.0923931	0.037565	5.50362e-05	-0.05	0.001
70333.2	0.572251	-4.97521e-06	2.6049	0.871768	-1.03285	0.00174749	-0.05	0.001
70532.8	0.363786	7.03705e-06	-0.538313	-0.0616946	1.42315	0.00274887	-0.05	0.001
70732.3	0.670985	-8.15739e-06	2.60183	-0.963017	-0.893403	0.00149035	-0.05	0.001
70775.4	15.3438	8.67938e-06	-0.54022	0.167714	0.04484	6.51728e-05	-0.05	0.001
70932.5	0.558503	-1.05079e-06	2.60082	0.829375	-1.07375	0.0017905	-0.05	0.001
71132.2	0.380688	1.2858e-06	-0.542331	-0.132532	1.41301	0.00262682	-0.05	0.001
71331.5	0.795814	-6.89308e-06	2.59802	-1.00236	-0.771843	0.00125658	-0.05	0.001
71345.9	8.19578	3.21583e-06	-0.543967	0.368192	0.0843296	0.000122014	-0.05	0.001
71531.9	0.525576	-5.79853e-06	2.59703	0.714616	-1.16773	0.00190267	-0.05	0.001
71731.5	0.421344	4.96536e-06	-0.546006	-0.300565	1.37343	0.00237336	-0.05	0.001
71930.3	1.28965	-8.38052e-06	2.59467	-0.970415	-0.495736	0.000775405	-0.05	0.001
71934	2.67485	3.11995e-06	-0.547237	0.740726	0.250351	0.000373853	-0.05	0.001
72131.1	0.470777	-7.23618e-06	2.59364	0.488397	-1.30017	0.00212415	-0.05	0.001
72330.8	0.48912	1.70475e-06	-0.549305	-0.561025	1.26337	0.00204449	-0.05	0.001
72526.3	3.7299	-4.16947e-06	2.59162	-0.623747	-0.182353	0.000268103	-0.05	0.001
72531.4	1.06834	4.80084e-06	-0.550308	1.00272	0.590604	0.000936033	-0.05	0.001
72730.4	0.406606	-2.16552e-06	2.59028	0.240294	-1.39022	0.00245938	-0.05	0.001
72930.1	0.537441	9.14729e-06	-0.552791	-0.758189	1.13464	0.00186067	-0.05	0.001
73109	10.4923	-6.06254e-06	2.58822	-0.292619	-0.0659172	9.53083e-05	-0.05	0.001
73130.4	0.743309	3.49118e-06	-0.553792	0.989993	0.819963	0.00134533	-0.05	0.001
73329.8	0.374674	-1.14205e-06	2.58649	0.103271	-1.41735	0.00266899	-0.05	0.001
73529.4	0.566213	4.83486e-06	-0.556672	-0.848571	1.05492	0.00176612	-0.05	0.001
73676.7	16.8122	-8.84017e-06	2.58437	-0.130897	-0.0408619	5.94806e-05	-0.05	0.001
73729.7	0.653243	8.07391e-06	-0.557692	0.952895	0.914164	0.00153082	-0.05	0.001
73929.2	0.361759	-3.05044e-06	2.58242	0.0477493	-1.42431	0.00276427	-0.05	0.001
74128.8	0.577779	7.21298e-06	-0.560792	-0.881309	1.02195	0.00173076	-0.05	0.001
74256.6	18.772	-4.81552e-06	2.58026	-0.0714628	-0.036349	5.32707e-05	-0.05	0.001
74329	0.624838	5.53948e-06	-0.561823	0.937825	0.945149	0.00160042	-0.05	0.001
74528.6	0.355285	-2.49902e-06	2.5782	0.0334967	-1.4267	0.00281464	-0.05	0.001
74728.2	0.573769	1.24608e-06	-0.565053	-0.885566	1.02028	0.00174286	-0.05	0.001
74856.6	18.7333	-1.79887e-06	2.576	-0.0730585	-0.0361999	5.33809e-05	-0.05	0.001
74928.4	0.621879	6.60723e-06	-0.566093	0.942785	0.941815	0.00160803	-0.05	0.001
75128	0.349166	-1.53495e-06	2.57389	0.0484934	-1.42811	0.00286396	-0.05	0.001
75327.6	0.550161	4.45637e-06	-0.569461	-0.864498	1.04974	0.00181765	-0.05	0.001
75477.5	16.4726	-2.96019e-06	2.57156	-0.139958	-0.0407173	6.07068e-05	-0.05	0.001
75527.9	0.643343	6.76351e-06	-0.570513	0.971833	0.899659	0.00155438	-0.05	0.001
75727.4	0.339063	-2.11526e-06	2.56944	0.105066	-1.42808	0.0029493	-0.05	0.001
75927.1	0.494217	2.56291e-06	-0.574151	-0.793725	1.1295	0.0020234	-0.05	0.001
76110.5	9.12098	-7.57227e-06	2.56678	-0.336474	-0.0712606	0.000109637	-0.05	0.001
76127.4	0.735045	2.31914e-07	-0.575241	1.03272	0.770832	0.00136046	-0.05	0.001
76326.9	0.324966	-5.70489e-06	2.56475	0.242026	-1.41549	0.00307725	-0.05	0.001
76526.7	0.396501	2.14442e-06	-0.579461	-0.604964	1.2782	0.00252206	-0.05	0.001
76724.2	2.36338	-2.58526e-06	2.5612	-0.794469	-0.251791	0.000423123	-0.05	0.001
76727.5	1.29949	6.16531e-06	-0.58073	0.994268	0.438345	0.000769531	-0.05	0.001
76926.3	0.351038	-2.47096e-06	2.55966	0.481464	-1.34478	0.0028487	-0.05	0.001
77126.2	0.322479	5.19264e-06	-0.584934	-0.329691	1.3984	0.00310098	-0.05	0.001
77325.5	0.834139	-2.98401e-06	2.55513	-1.05442	-0.671963	0.00119884	-0.05	0.001
77334.2	5.80989	3.41828e-06	-0.586864	0.478176	0.10875	0.00017212	-0.05	0.001
77525.9	0.459393	-7.48711e-07	2.554	0.74217	-1.17869	0.00217679	-0.05	0.001
77725.7	0.33044	2.45257e-06	-0.589807	-0.138286	1.42777	0.00302626	-0.05	0.001
77925.2	0.649157	-3.58949e-06	2.5501	-0.985731	-0.881036	0.00154046	-0.05	0.001
77968.9	15.4604	1.82743e-06	-0.591969	0.165277	0.0429415	6.46815e-05	-0.05	0.001
78125.4	0.538485	-1.9039e-06	2.54904	0.861289	-1.058	0.00185706	-0.05	0.001
78325.1	0.340612	7.63068e-06	-0.594405	-0.0391015	1.43095	0.00293589	-0.05	0.001
78524.7	0.593757	-5.34345e-06	2.54547	-0.927421	-0.971909	0.00168419	-0.05	0.001
78620.5	19.7295	1.76902e-06	-0.596644	0.0107497	0.03403	5.06856e-05	-0.05	0.001
78724.9	0.586717	-3.69122e-06	2.54442	0.919119	-0.983442	0.0017044	-0.05	0.001
78924.5	0.341395	5.36176e-06	-0.598899	0.0272965	1.43099	0.00292916	-0.05	0.001
79124.2	0.547996	-9.61659e-06	2.54088	-0.873122	-1.04364	0.00182483	-0.05	0.001
79272.2	16.7331	2.59129e-06	-0.601291	-0.133335	0.0398163	5.97617e-05	-0.05	0.001
79324.4	0.636642	-6.10602e-06	2.53981	0.974327	-0.900777	0.00157074	-0.05	0.001
79524	0.332724	2.94658e-06	-0.603467	0.116822	1.42903	0.00300549	-0.05	0.001
79723.7	0.475537	-2.48555e-06	2.536	-0.770199	-1.15373	0.00210288	-0.05	0.001
79912.1	7.27721	8.03045e-06	-0.606285	-0.406411	0.0879509	0.000137415	-0.05	0.001
79924	0.778391	-2.8098e-07	2.53489	1.04712	-0.721887	0.0012847	-0.05	0.001
80123.4	0.321422	2.0551e-06	-0.608286	0.289996	1.40747	0.00311118	-0.05	0.001
80323.3	0.367916	-7.4105e-06	2.53044	-0.533505	-1.31943	0.00271801	-0.05	0.001
80521.7	1.62402	5.82015e-06	-0.612234	-0.927335	0.355961	0.000615754	-0.05	0.001
80524.7	1.80112	-5.00894e-06	2.52903	0.892258	-0.32345	0.000555209	-0.05	0.001
80722.9	0.375859	5.08434e-06	-0.613597	0.554763	1.30794	0.00266057	-0.05	0.001
80922.8	0.322044	-2.57249e-06	2.5252	-0.275255	-1.41025	0.00310517	-0.05	0.001
81122.2	0.762908	2.47557e-06	-0.617988	-1.04316	0.73805	0.00131077	-0.05	0.001
81135.5	7.8386	-2.52073e-06	2.52318	0.383241	-0.0820421	0.000127574	-0.05	0.001
81322.5	0.481372	1.662e-06	-0.619092	0.778421	1.14568	0.0020774	-0.05	0.001
81522.2	0.334338	-6.50738e-06	2.52041	-0.111863	-1.42895	0.00299098	-0.05	0.001
81721.7	0.636665	8.17702e-09	-0.622856	-0.972463	0.902776	0.00157068	-0.05	0.001
81774.6	16.8183	-3.48798e-07	2.51825	0.131094	-0.0396861	5.9459e-05	-0.05	0.001
81922	0.549565	3.10943e-06	-0.623916	0.872644	1.04327	0.00181962	-0.05	0.001
82121.6	0.343111	-7.38084e-06	2.51587	-0.0304032	-1.43042	0.00291451	-0.05	0.001
82321.2	0.59306	2.29606e-07	-0.627419	-0.923413	0.976085	0.00168617	-0.05	0.001
82419.5	19.747	-4.34906e-06	2.51365	0.00474845	-0.0340781	5.06406e-05	-0.05	0.001
82521.5	0.589948	2.39875e-06	-0.628469	0.919732	0.981181	0.00169506	-0.05	0.001
82721.1	0.343468	-5.92772e-06	2.51142	0.0251597	-1.43042	0.00291148	-0.05	0.001
82920.7	0.553891	2.52766e-06	-0.631962	-0.87779	1.03682	0.00180541	-0.05	0.001
