t	R	z	phi	vR	vz	vphi	E	Lz
1.38092e+06	0.350382	-3.37127e-06	-2.49481	-0.571706	-1.30919	0.00285402	-0.05	0.001
1.38112e+06	1.60065	4.82522e-06	0.645619	-0.93622	0.34992	0.000624745	-0.05	0.001
1.38112e+06	1.79034	-1.95596e-06	-2.4963	0.89781	-0.315548	0.000558554	-0.05	0.001
1.38132e+06	0.35915	4.15733e-07	0.644181	0.593327	1.29661	0.00278436	-0.05	0.001
1.38152e+06	0.281931	-5.19981e-06	-2.50081	-0.175265	-1.43709	0.00354697	-0.05	0.001
1.38172e+06	0.55428	1.23561e-06	0.638488	-0.966232	0.954731	0.00180414	-0.05	0.001
1.38182e+06	19.7673	-2.14531e-06	-2.50368	-0.00790836	-0.0318998	5.05885e-05	-0.05	0.001
1.38192e+06	0.559481	5.28264e-06	0.637348	0.971735	0.94633	0.00178737	-0.05	0.001
1.38212e+06	0.281853	-6.15251e-06	-2.50652	0.182727	-1.43618	0.00354795	-0.05	0.001
1.38232e+06	0.355591	7.47165e-06	0.631633	-0.583337	1.30232	0.00281222	-0.05	0.001
1.38252e+06	1.70456	-5.17554e-06	-2.51109	-0.91484	-0.33034	0.000586662	-0.05	0.001
1.38252e+06	1.67895	3.95579e-06	0.630173	0.920032	0.334994	0.000595612	-0.05	0.001
1.38272e+06	0.354408	-1.38518e-06	-2.51256	0.580405	-1.30402	0.0028216	-0.05	0.001
1.38292e+06	0.281629	3.22428e-06	0.625581	-0.184545	1.43601	0.00355078	-0.05	0.001
1.38312e+06	0.560247	-7.10857e-06	-2.51829	-0.97284	-0.944779	0.00178493	-0.05	0.001
1.38321e+06	19.7574	5.13897e-06	0.622739	0.0106052	0.0319078	5.06138e-05	-0.05	0.001
1.38332e+06	0.553294	-6.80905e-06	-2.51943	0.965452	-0.956045	0.00180736	-0.05	0.001
1.38352e+06	0.281734	2.90059e-06	0.61987	0.174539	1.43723	0.00354945	-0.05	0.001
1.38372e+06	0.359163	-5.54134e-06	-2.52513	-0.593805	-1.29638	0.00278425	-0.05	0.001
1.38391e+06	1.79276	1.66211e-06	0.615357	-0.897355	0.315099	0.0005578	-0.05	0.001
1.38392e+06	1.59845	-8.92827e-07	-2.52657	0.9367	-0.350308	0.000625605	-0.05	0.001
1.38412e+06	0.350188	8.06443e-06	0.613861	0.571656	1.30927	0.00285561	-0.05	0.001
1.38432e+06	0.28003	-8.35125e-07	-2.53125	-0.188243	-1.43594	0.00357104	-0.05	0.001
1.38452e+06	0.559049	3.31243e-06	0.608046	-0.973814	0.944424	0.00178875	-0.05	0.001
1.38461e+06	19.7617	-4.30561e-06	-2.53411	0.0097284	-0.031843	5.06028e-05	-0.05	0.001
1.38472e+06	0.552665	4.19496e-06	0.606903	0.96706	0.954755	0.00180942	-0.05	0.001
1.38492e+06	0.28011	-3.2283e-06	-2.537	0.179108	-1.43709	0.00357003	-0.05	0.001
1.38512e+06	0.354473	5.13431e-06	0.601116	-0.583925	1.30243	0.00282109	-0.05	0.001
1.38531e+06	1.69488	-5.28478e-06	-2.54161	-0.916953	-0.331654	0.000590013	-0.05	0.001
1.38532e+06	1.68705	4.05327e-06	0.599649	0.91854	0.33308	0.000592751	-0.05	0.001
1.38552e+06	0.354115	-6.28073e-06	-2.54308	0.583026	-1.30295	0.00282394	-0.05	0.001
1.38572e+06	0.280039	6.78636e-06	0.595032	-0.179663	1.43704	0.00357093	-0.05	0.001
1.38591e+06	0.552878	-8.73809e-06	-2.54887	-0.967405	-0.954291	0.00180872	-0.05	0.001
1.38602e+06	19.7648	4.14903e-08	0.592143	-0.00891377	0.0318357	5.0595e-05	-0.05	0.001
1.38612e+06	0.558746	-2.56806e-06	-2.55002	0.973583	-0.944826	0.00178972	-0.05	0.001
1.38631e+06	0.279969	8.0045e-06	0.589279	0.188026	1.43599	0.00357183	-0.05	0.001
1.38651e+06	0.350182	-1.50813e-07	-2.55583	-0.571792	-1.30921	0.00285565	-0.05	0.001
1.38671e+06	1.59895	4.97168e-06	0.584593	-0.936604	0.350186	0.00062541	-0.05	0.001
1.38672e+06	1.7921	-5.12778e-06	-2.55733	0.897488	-0.315193	0.000558005	-0.05	0.001
1.38691e+06	0.359112	7.12947e-06	0.583154	0.593796	1.2964	0.00278464	-0.05	0.001
1.38711e+06	0.281661	-5.5249e-06	-2.56184	-0.174415	-1.43727	0.00355036	-0.05	0.001
1.38731e+06	0.553022	3.852e-06	0.577451	-0.96528	0.956364	0.00180825	-0.05	0.001
1.38742e+06	19.7545	-8.80832e-08	-2.56472	-0.0112843	-0.0319098	5.06214e-05	-0.05	0.001
1.38751e+06	0.560444	4.85934e-06	0.576311	0.973127	0.944378	0.0017843	-0.05	0.001
1.38771e+06	0.281553	-7.23401e-06	-2.56756	0.185054	-1.43596	0.00355173	-0.05	0.001
1.38791e+06	0.35405	2.66398e-06	0.570576	-0.579546	1.30452	0.00282446	-0.05	0.001
1.38811e+06	1.67141	-2.57557e-06	-2.57216	-0.921571	-0.336383	0.000598297	-0.05	0.001
1.38811e+06	1.71232	1.16343e-06	0.569106	0.913275	0.328958	0.000584003	-0.05	0.001
1.38831e+06	0.355946	-6.04215e-06	-2.57362	0.584216	-1.30181	0.00280941	-0.05	0.001
1.38851e+06	0.281907	2.68558e-06	0.564543	-0.18216	1.43624	0.00354727	-0.05	0.001
1.38871e+06	0.559196	-7.92098e-07	-2.57933	-0.971377	-0.946851	0.00178828	-0.05	0.001
1.38881e+06	19.7701	2.48813e-06	0.5617	0.00698115	0.0318973	5.05815e-05	-0.05	0.001
1.38891e+06	0.554617	-5.5867e-06	-2.58047	0.966512	-0.954267	0.00180305	-0.05	0.001
1.38911e+06	0.281978	1.05908e-06	0.558838	0.175568	1.43704	0.00354637	-0.05	0.001
1.38931e+06	0.359082	-3.68811e-06	-2.58616	-0.593041	-1.29676	0.00278488	-0.05	0.001
1.38951e+06	1.7882	4.17724e-06	0.554327	-0.898225	0.315909	0.000559221	-0.05	0.001
1.38951e+06	1.60252	-4.97587e-06	-2.5876	0.935824	-0.349567	0.000624018	-0.05	0.001
1.38971e+06	0.350503	4.21335e-06	0.552834	0.571864	1.30908	0.00285304	-0.05	0.001
1.38991e+06	0.280356	-4.14514e-06	-2.59227	-0.188683	-1.4358	0.00356689	-0.05	0.001
1.39011e+06	0.560164	3.63825e-06	0.547033	-0.974496	0.943116	0.00178519	-0.05	0.001
1.39021e+06	19.7493	-2.41592e-06	-2.59513	0.0124954	-0.0318748	5.06347e-05	-0.05	0.001
1.39031e+06	0.551965	6.98922e-06	0.545891	0.965816	0.956386	0.00181171	-0.05	0.001
1.39051e+06	0.280463	-3.75381e-06	-2.59801	0.176938	-1.43727	0.00356553	-0.05	0.001
1.39071e+06	0.356032	8.85283e-07	0.540125	-0.587625	1.30024	0.00280874	-0.05	0.001
1.39091e+06	1.72846	-4.37659e-06	-2.60259	-0.910175	-0.325717	0.00057855	-0.05	0.001
1.39091e+06	1.65475	3.41157e-06	0.538669	0.925132	0.339094	0.000604322	-0.05	0.001
1.39111e+06	0.352618	-6.2443e-07	-2.60407	0.57922	-1.30514	0.00283593	-0.05	0.001
1.39131e+06	0.279806	5.62709e-06	0.534023	-0.182124	1.43679	0.0035739	-0.05	0.001
1.39151e+06	0.554081	-9.00233e-06	-2.60988	-0.969	-0.952028	0.00180479	-0.05	0.001
1.39161e+06	19.7761	4.49708e-06	0.531137	-0.00483909	0.0318101	5.05661e-05	-0.05	0.001
1.39171e+06	0.557272	-2.70015e-06	-2.61103	0.972349	-0.94689	0.00179446	-0.05	0.001
1.39191e+06	0.27977	6.18623e-06	0.528265	0.18666	1.43622	0.00357437	-0.05	0.001
1.39211e+06	0.350488	-3.23496e-06	-2.61685	-0.573123	-1.30853	0.00285317	-0.05	0.001
1.39231e+06	1.60742	4.66648e-06	0.523581	-0.934869	0.348406	0.000622114	-0.05	0.001
1.39231e+06	1.78182	-3.08562e-06	-2.61834	0.899533	-0.316803	0.000561225	-0.05	0.001
1.39251e+06	0.358554	1.7108e-06	0.52214	0.59299	1.29696	0.00278898	-0.05	0.001
1.39271e+06	0.281306	-2.40239e-06	-2.62287	-0.174385	-1.43736	0.00355485	-0.05	0.001
1.39291e+06	0.552151	2.24798e-06	0.51642	-0.964847	0.957265	0.0018111	-0.05	0.001
1.39301e+06	19.7445	-5.6253e-06	-2.62575	-0.0133515	-0.0319125	5.0647e-05	-0.05	0.001
1.39311e+06	0.56093	4.71842e-06	0.515279	0.974126	0.943084	0.00178275	-0.05	0.001
1.39331e+06	0.281182	-4.56157e-06	-2.62859	0.18696	-1.43581	0.00355642	-0.05	0.001
1.39351e+06	0.352591	1.7101e-06	0.509522	-0.576136	1.30651	0.00283615	-0.05	0.001
1.39371e+06	1.64156	-4.01344e-06	-2.63322	-0.9277	-0.342	0.000609178	-0.05	0.001
1.39371e+06	1.7441	4.86064e-06	0.508042	0.906912	0.323395	0.00057336	-0.05	0.001
1.39391e+06	0.357337	-5.95107e-06	-2.63467	0.58784	-1.29971	0.00279848	-0.05	0.001
1.39411e+06	0.282072	6.03878e-06	0.503504	-0.179706	1.43651	0.00354519	-0.05	0.001
1.39431e+06	0.557817	-1.98366e-06	-2.64037	-0.969733	-0.949276	0.0017927	-0.05	0.001
1.39441e+06	19.7784	7.84768e-06	0.500657	0.00256885	0.0318893	5.05602e-05	-0.05	0.001
1.39451e+06	0.556135	-3.49134e-06	-2.64151	0.96794	-0.952006	0.00179813	-0.05	0.001
1.39471e+06	0.2821	5.85893e-06	0.497803	0.177276	1.4368	0.00354484	-0.05	0.001
1.39491e+06	0.358487	-9.42671e-06	-2.6472	-0.591092	-1.29785	0.0027895	-0.05	0.001
1.39511e+06	1.7722	7.81359e-06	0.493284	-0.901356	0.318602	0.000564271	-0.05	0.001
1.39511e+06	1.61641	-5.21499e-06	-2.64864	0.932913	-0.34686	0.000618656	-0.05	0.001
1.39531e+06	0.351289	2.42541e-06	0.491796	0.573309	1.30819	0.00284666	-0.05	0.001
1.39551e+06	0.280741	-5.04855e-06	-2.6533	-0.188297	-1.43575	0.003562	-0.05	0.001
1.39571e+06	0.56082	6.98676e-06	0.486015	-0.974635	0.942618	0.0017831	-0.05	0.001
1.3958e+06	19.7423	-6.13779e-06	-2.65614	0.0137997	-0.0319001	5.06527e-05	-0.05	0.001
1.39591e+06	0.551764	3.65756e-06	0.484873	0.965042	0.957275	0.00181237	-0.05	0.001
1.39611e+06	0.280865	-3.36321e-06	-2.65903	0.175311	-1.43736	0.00356042	-0.05	0.001
1.39631e+06	0.357421	6.83288e-07	0.47913	-0.590722	1.29838	0.00279782	-0.05	0.001
1.39651e+06	1.75823	-5.69534e-06	-2.66358	-0.904222	-0.320659	0.000568755	-0.05	0.001
1.39651e+06	1.62775	5.58799e-06	0.477682	0.930677	0.344324	0.000614343	-0.05	0.001
1.39671e+06	0.351382	-1.48616e-06	-2.66507	0.57585	-1.30704	0.00284591	-0.05	0.001
1.39691e+06	0.279708	6.28617e-07	0.473013	-0.184491	1.43651	0.00357516	-0.05	0.001
1.39711e+06	0.555554	-1.43491e-06	-2.67089	-0.970663	-0.949541	0.0018	-0.05	0.001
1.39721e+06	19.7808	6.18306e-06	0.470133	-0.000224127	0.0317998	5.0554e-05	-0.05	0.001
1.39731e+06	0.555704	-1.29937e-06	-2.67203	0.970817	-0.949304	0.00179952	-0.05	0.001
1.39751e+06	0.279707	3.17787e-06	0.467253	0.1847	1.43649	0.00357517	-0.05	0.001
1.39771e+06	0.351281	-4.29129e-06	-2.67785	-0.57557	-1.3072	0.00284673	-0.05	0.001
1.3979e+06	1.62555	5.27464e-06	0.462583	-0.931133	0.344755	0.000615177	-0.05	0.001
1.39791e+06	1.76072	-1.00434e-06	-2.67934	0.903724	-0.320248	0.000567949	-0.05	0.001
1.39811e+06	0.357539	2.25205e-06	0.461135	0.590969	1.29822	0.0027969	-0.05	0.001
1.39831e+06	0.280903	-6.71102e-06	-2.68389	-0.175195	-1.43737	0.00355995	-0.05	0.001
1.3985e+06	0.551766	2.81289e-06	0.455395	-0.965	0.957315	0.00181236	-0.05	0.001
1.39861e+06	19.742	-5.46307e-06	-2.68677	-0.0138404	-0.0319019	5.06533e-05	-0.05	0.001
1.39871e+06	0.560865	3.23453e-06	0.454253	0.974612	0.942616	0.00178296	-0.05	0.001
1.3989e+06	0.280781	-5.42383e-06	-2.68962	0.188215	-1.43575	0.0035615	-0.05	0.001
1.3991e+06	0.351382	4.51274e-06	0.448474	-0.573508	1.30807	0.0028459	-0.05	0.001
1.3993e+06	1.61818	-4.90778e-06	-2.69428	-0.932547	-0.34651	0.00061798	-0.05	0.001
1.39931e+06	1.77018	1.22693e-06	0.446986	0.901752	0.318947	0.000564915	-0.05	0.001
1.3995e+06	0.358412	-2.9196e-06	-2.69572	0.590848	-1.29799	0.00279009	-0.05	0.001
1.3997e+06	0.282103	6.5357e-06	0.442466	-0.17747	1.43678	0.0035448	-0.05	0.001
1.3999e+06	0.556274	-5.38565e-06	-2.70141	-0.968094	-0.951775	0.00179768	-0.05	0.001
1.4e+06	19.7788	5.17768e-07	0.439613	-0.00212804	0.0318889	5.05591e-05	-0.05	0.001
1.4001e+06	0.557682	-4.98606e-06	-2.70255	0.96957	-0.949515	0.00179314	-0.05	0.001
1.4003e+06	0.282083	4.15754e-06	0.436765	0.179477	1.43653	0.00354506	-0.05	0.001
1.4005e+06	0.357449	-5.67879e-06	-2.70824	-0.588161	-1.29953	0.0027976	-0.05	0.001
1.4007e+06	1.74686	2.38886e-06	0.432229	-0.906365	0.322916	0.000572455	-0.05	0.001
1.4007e+06	1.63904	-4.77582e-06	-2.70969	0.928217	-0.342485	0.000610112	-0.05	0.001
1.4009e+06	0.352466	4.76023e-06	0.430748	0.575845	1.30668	0.00283715	-0.05	0.001
1.4011e+06	0.281143	-1.02781e-06	-2.71433	-0.187112	-1.4358	0.0035569	-0.05	0.001
1.4013e+06	0.560938	4.65045e-06	0.424989	-0.974201	0.943002	0.00178273	-0.05	0.001
1.4014e+06	19.7439	-5.75597e-07	-2.71717	0.0134678	-0.0319121	5.06485e-05	-0.05	0.001
1.4015e+06	0.552097	1.98558e-06	0.423848	0.964833	0.957307	0.00181128	-0.05	0.001
1.4017e+06	0.28127	-2.44305e-06	-2.72005	0.174425	-1.43737	0.00355531	-0.05	0.001
1.4019e+06	0.358473	5.23527e-06	0.418127	-0.59285	1.29705	0.00278961	-0.05	0.001
1.4021e+06	1.78022	-5.76754e-06	-2.72458	-0.899851	-0.317055	0.000561727	-0.05	0.001
1.4021e+06	1.60877	6.70608e-06	0.416685	0.934589	0.348136	0.000621592	-0.05	0.001
1.4023e+06	0.350545	-1.33139e-06	-2.72607	0.573309	-1.30843	0.0028527	-0.05	0.001
1.4025e+06	0.279756	3.95448e-06	0.412002	-0.186499	1.43624	0.00357454	-0.05	0.001
1.4027e+06	0.557112	-9.64815e-06	-2.73189	-0.97222	-0.947108	0.00179497	-0.05	0.001
1.4028e+06	19.7769	5.5517e-07	0.409129	0.00441619	0.0318084	5.0564e-05	-0.05	0.001
1.4029e+06	0.554221	-5.33918e-07	-2.73304	0.969153	-0.951797	0.00180433	-0.05	0.001
1.4031e+06	0.279792	1.3956e-06	0.406244	0.182355	1.43676	0.00357409	-0.05	0.001
1.4033e+06	0.352483	-6.52611e-06	-2.73885	-0.578877	-1.30534	0.00283701	-0.05	0.001
1.4035e+06	1.65188	5.43684e-06	0.401595	-0.92572	0.339635	0.00060537	-0.05	0.001
1.4035e+06	1.73155	-7.62385e-06	-2.74033	0.909553	-0.325189	0.000577518	-0.05	0.001
1.4037e+06	0.356177	5.54072e-06	0.400139	0.587949	1.30005	0.0028076	-0.05	0.001
1.4039e+06	0.280499	-2.19566e-06	-2.74491	-0.176758	-1.43728	0.00356507	-0.05	0.001
1.4041e+06	0.551912	4.98977e-06	0.394376	-0.965727	0.956505	0.00181188	-0.05	0.001
1.40421e+06	19.7483	-1.95542e-06	-2.74779	-0.0126865	-0.0318777	5.06372e-05	-0.05	0.001
1.4043e+06	0.560253	9.44728e-07	0.393234	0.974531	0.943032	0.00178491	-0.05	0.001
1.4045e+06	0.280392	-8.09274e-06	-2.75065	0.188679	-1.43579	0.00356643	-0.05	0.001
1.4047e+06	0.350556	1.35076e-06	0.387435	-0.571951	1.30902	0.00285261	-0.05	0.001
1.4049e+06	1.6034	-3.42993e-06	-2.75532	-0.935639	-0.349391	0.000623674	-0.05	0.001
1.4049e+06	1.78718	4.27965e-06	0.385942	0.898423	0.316086	0.000559542	-0.05	0.001
1.4051e+06	0.359052	-6.40607e-06	-2.75676	0.592901	-1.29683	0.00278511	-0.05	0.001
1.4053e+06	0.281995	1.58428e-06	0.38143	-0.175704	1.43702	0.00354616	-0.05	0.001
1.4055e+06	0.554746	-3.29522e-06	-2.76245	-0.966639	-0.95407	0.00180263	-0.05	0.001
1.4056e+06	19.7711	4.99589e-06	0.37857	-0.00658951	0.0318963	5.05789e-05	-0.05	0.001
1.4057e+06	0.559083	-5.78276e-06	-2.76359	0.971222	-0.94707	0.00178864	-0.05	0.001
1.4059e+06	0.281929	2.82288e-06	0.375726	0.181924	1.43627	0.00354699	-0.05	0.001
1.4061e+06	0.35608	-8.90113e-06	-2.7693	-0.58458	-1.3016	0.00280835	-0.05	0.001
1.4063e+06	1.71545	5.35655e-06	0.371166	-0.912646	0.328399	0.000582938	-0.05	0.001
1.4063e+06	1.66839	-1.14938e-06	-2.77076	0.922187	-0.336945	0.00059938	-0.05	0.001
1.4065e+06	0.353909	6.05484e-06	0.369695	0.579197	1.30472	0.00282558	-0.05	0.001
1.4067e+06	0.281518	-5.77604e-06	-2.77536	-0.18526	-1.43595	0.00355217	-0.05	0.001
1.4069e+06	0.560501	5.94753e-06	0.363958	-0.973247	0.944223	0.00178412	-0.05	0.001
1.40699e+06	19.7533	-5.84419e-06	-2.7782	0.0115416	-0.0319105	5.06243e-05	-0.05	0.001
1.4071e+06	0.552926	1.31485e-06	0.362817	0.965212	0.956484	0.00180856	-0.05	0.001
1.4073e+06	0.281632	-4.54872e-06	-2.78107	0.174373	-1.43728	0.00355073	-0.05	0.001
1.4075e+06	0.359076	5.29843e-06	0.357113	-0.593778	1.29642	0.00278493	-0.05	0.001
1.4077e+06	1.79161	-4.65366e-06	-2.78559	-0.897589	-0.315262	0.000558158	-0.05	0.001
1.4077e+06	1.59933	3.59613e-07	0.355674	0.936526	0.350103	0.00062526	-0.05	0.001
1.4079e+06	0.350192	-5.91472e-06	-2.78708	0.571864	-1.30918	0.00285557	-0.05	0.001
1.4081e+06	0.279943	4.43369e-06	0.350988	-0.187929	1.43601	0.00357216	-0.05	0.001
1.4083e+06	0.558603	-8.6784e-06	-2.7929	-0.973488	-0.945	0.00179018	-0.05	0.001
1.40839e+06	19.766	1.97403e-06	0.348123	0.00856368	0.0318329	5.05918e-05	-0.05	0.001
1.4085e+06	0.552992	-5.60488e-06	-2.79404	0.96754	-0.954093	0.00180834	-0.05	0.001
1.4087e+06	0.280013	4.29727e-06	0.345235	0.179889	1.43702	0.00357126	-0.05	0.001
1.4089e+06	0.353961	-6.27401e-06	-2.79984	-0.582663	-1.30316	0.00282517	-0.05	0.001
1.4091e+06	1.68384	2.74516e-06	0.340614	-0.919195	0.333664	0.000593882	-0.05	0.001
1.4091e+06	1.69814	-6.26593e-06	-2.80131	0.91629	-0.331073	0.00058888	-0.05	0.001
1.4093e+06	0.354626	1.93942e-06	0.339149	0.584287	1.30221	0.00281987	-0.05	0.001
1.4095e+06	0.280139	-6.748e-06	-2.80592	-0.178889	-1.43711	0.00356966	-0.05	0.001
1.4097e+06	0.552571	3.62509e-06	0.333363	-0.96693	0.954937	0.00180972	-0.05	0.001
1.4098e+06	19.7605	-4.7468e-06	-2.8088	-0.0100459	-0.031846	5.06061e-05	-0.05	0.001
1.4099e+06	0.559182	8.24754e-06	0.33222	0.973894	0.944269	0.00178833	-0.05	0.001
1.4101e+06	0.280058	-2.3792e-06	-2.81167	0.188318	-1.43593	0.00357069	-0.05	0.001
1.4103e+06	0.350191	3.66454e-06	0.326406	-0.571625	1.30928	0.00285558	-0.05	0.001
1.41049e+06	1.59838	-6.51524e-06	-2.81635	-0.936713	-0.350326	0.000625633	-0.05	0.001
1.4105e+06	1.79286	3.88675e-06	0.324911	0.897331	0.315091	0.000557767	-0.05	0.001
1.4107e+06	0.359181	-2.81629e-06	-2.81779	0.593784	-1.29639	0.00278411	-0.05	0.001
1.4109e+06	0.281761	6.22654e-06	0.320399	-0.174606	1.43722	0.00354911	-0.05	0.001
1.4111e+06	0.553396	-4.16543e-06	-2.82349	-0.965539	-0.955903	0.00180702	-0.05	0.001
1.4112e+06	19.7587	2.95587e-06	0.31753	-0.0103085	0.0319069	5.06107e-05	-0.05	0.001
1.4113e+06	0.560177	-5.26699e-06	-2.82463	0.972708	-0.944953	0.00178515	-0.05	0.001
1.41149e+06	0.28166	2.58501e-06	0.314688	0.184329	1.43603	0.00355038	-0.05	0.001
1.41169e+06	0.354551	-8.1468e-06	-2.83036	-0.580766	-1.30381	0.00282047	-0.05	0.001
1.41189e+06	1.68204	5.73618e-06	0.310099	-0.919404	0.334421	0.000594516	-0.05	0.001
1.4119e+06	1.70139	-1.20089e-06	-2.83182	0.915478	-0.330911	0.000587753	-0.05	0.001
1.41209e+06	0.35545	2.51023e-06	0.308638	0.582971	1.30253	0.00281333	-0.05	0.001
1.41229e+06	0.281827	-2.58906e-06	-2.8364	-0.182961	-1.43616	0.00354827	-0.05	0.001
1.41249e+06	0.559579	5.18061e-06	0.302921	-0.971885	0.946122	0.00178706	-0.05	0.001
1.41259e+06	19.7661	-6.12177e-07	-2.83924	0.00827412	-0.0319008	5.05916e-05	-0.05	0.001
1.41269e+06	0.55415	8.03224e-07	0.301781	0.966121	0.954912	0.00180457	-0.05	0.001
1.41289e+06	0.281911	-4.76149e-06	-2.8421	0.175149	-1.43711	0.00354721	-0.05	0.001
1.41309e+06	0.359165	7.97381e-06	0.296088	-0.593429	1.29656	0.00278424	-0.05	0.001
1.41329e+06	1.79101	-3.6528e-06	-2.84661	-0.897682	-0.31543	0.000558345	-0.05	0.001
1.41329e+06	1.60007	1.51966e-06	0.29465	0.936342	0.350033	0.000624971	-0.05	0.001
1.41349e+06	0.350346	-5.1767e-06	-2.84811	0.571657	-1.30922	0.00285432	-0.05	0.001
1.41369e+06	0.280241	3.07326e-06	0.28997	-0.188629	1.43584	0.00356836	-0.05	0.001
1.41389e+06	0.559844	-2.87243e-06	-2.85391	-0.97433	-0.943461	0.00178621	-0.05	0.001
1.41399e+06	19.753	7.43682e-06	0.287113	0.0117385	0.0318647	5.06252e-05	-0.05	0.001
1.41409e+06	0.552139	-3.65295e-06	-2.85506	0.966179	-0.955927	0.00181114	-0.05	0.001
1.41429e+06	0.28034	1.64551e-06	0.284224	0.177599	1.43722	0.0035671	-0.05	0.001
1.41449e+06	0.355531	-5.18592e-06	-2.86083	-0.586463	-1.30094	0.00281269	-0.05	0.001
1.41469e+06	1.7177	5.39891e-06	0.279634	-0.91234	0.327591	0.000582173	-0.05	0.001
1.41469e+06	1.66488	-5.17048e-06	-2.86229	0.923058	-0.337181	0.000600645	-0.05	0.001
1.41489e+06	0.353086	2.23836e-06	0.278159	0.580436	1.30445	0.00283217	-0.05	0.001
1.41509e+06	0.279869	-1.84983e-06	-2.86693	-0.181315	-1.43688	0.0035731	-0.05	0.001
1.41529e+06	0.553658	3.37618e-06	0.272354	-0.968459	0.952805	0.00180617	-0.05	0.001
1.41539e+06	19.7729	-2.98751e-06	-2.86981	-0.00625296	-0.0318172	5.05742e-05	-0.05	0.001
1.41549e+06	0.557774	4.44161e-06	0.271211	0.972791	0.946165	0.00179284	-0.05	0.001
1.41569e+06	0.27982	-1.10659e-06	-2.87268	0.187181	-1.43614	0.00357373	-0.05	0.001
1.41589e+06	0.350332	3.60299e-06	0.265389	-0.572558	1.30883	0.00285444	-0.05	0.001
1.41609e+06	1.60356	-3.79305e-06	-2.87737	-0.935664	-0.349206	0.000623614	-0.05	0.001
1.41609e+06	1.78647	8.2352e-06	0.263894	0.89861	0.316066	0.000559764	-0.05	0.001
1.41629e+06	0.358791	-3.83931e-06	-2.87881	0.593392	-1.2967	0.00278714	-0.05	0.001
1.41649e+06	0.281429	4.78316e-06	0.259372	-0.174302	1.43734	0.00355329	-0.05	0.001
1.41669e+06	0.552384	-4.49124e-06	-2.88452	-0.964926	-0.957061	0.00181033	-0.05	0.001
1.4168e+06	19.7471	5.11416e-06	0.256496	-0.0128408	0.0319129	5.06403e-05	-0.05	0.001
1.41689e+06	0.560829	-3.98717e-06	-2.88566	0.973852	-0.943422	0.00178308	-0.05	0.001
1.41709e+06	0.281307	1.09858e-06	0.253653	0.186401	1.43585	0.00355483	-0.05	0.001
1.41729e+06	0.353046	-4.93361e-06	-2.89141	-0.577182	-1.3059	0.00283249	-0.05	0.001
1.41749e+06	1.65073	1.28442e-06	0.249034	-0.925809	0.340257	0.000605792	-0.05	0.001
1.41749e+06	1.73417	-5.04046e-06	-2.89289	0.908893	-0.325116	0.000576646	-0.05	0.001
1.41769e+06	0.35691	7.5041e-06	0.247581	0.586705	1.30037	0.00280182	-0.05	0.001
1.41789e+06	0.282033	-2.08283e-06	-2.89743	-0.180496	-1.43642	0.00354569	-0.05	0.001
1.41809e+06	0.558291	3.30639e-06	0.241881	-0.970279	0.948463	0.00179118	-0.05	0.001
1.41819e+06	19.7764	-4.72008e-06	-2.90028	0.00406594	-0.0318912	5.05652e-05	-0.05	0.001
1.41829e+06	0.555625	1.11357e-06	0.240741	0.967445	0.952782	0.00179978	-0.05	0.001
1.41849e+06	0.282075	-2.8019e-07	-2.90314	0.176655	-1.43689	0.00354516	-0.05	0.001
1.41869e+06	0.358737	2.54591e-06	0.235052	-0.591847	1.29742	0.00278756	-0.05	0.001
1.41889e+06	1.77859	-4.85377e-06	-2.90765	-0.900102	-0.317528	0.000562244	-0.05	0.001
1.41889e+06	1.61083	1.53607e-06	0.233611	0.934078	0.347946	0.000620797	-0.05	0.001
1.41909e+06	0.350985	-3.06707e-06	-2.90914	0.572707	-1.30855	0.00284913	-0.05	0.001
1.41929e+06	0.280612	1.33593e-06	0.228947	-0.188513	1.43576	0.00356364	-0.05	0.001
1.41949e+06	0.560667	-1.51707e-06	-2.91493	-0.97465	-0.942685	0.00178359	-0.05	0.001
1.41958e+06	19.7437	3.55063e-06	0.226097	0.0135497	0.0318931	5.0649e-05	-0.05	0.001
1.41969e+06	0.551771	-4.56667e-06	-2.91607	0.965236	-0.957075	0.00181235	-0.05	0.001
1.41989e+06	0.280731	1.41472e-06	0.223211	0.175769	1.43734	0.00356212	-0.05	0.001
1.42009e+06	0.356996	-3.18424e-06	-2.92182	-0.589803	-1.29893	0.00280115	-0.05	0.001
1.42029e+06	1.74918	8.63665e-06	0.21865	-0.906027	0.322174	0.000571697	-0.05	0.001
1.42029e+06	1.63579	-4.20181e-06	-2.92327	0.929023	-0.342745	0.000611325	-0.05	0.001
1.42049e+06	0.351747	1.4829e-06	0.217166	0.576876	1.30647	0.00284295	-0.05	0.001
1.42069e+06	0.279724	-3.49946e-06	-2.92793	-0.183747	-1.4366	0.00357495	-0.05	0.001
1.42089e+06	0.555056	1.51938e-06	0.211348	-0.970123	0.950361	0.00180162	-0.05	0.001
1.42099e+06	19.7802	-4.37879e-06	-2.93082	-0.00175874	-0.0318012	5.05556e-05	-0.05	0.001
1.42109e+06	0.556215	1.68719e-06	0.210204	0.97134	0.948494	0.00179787	-0.05	0.001
1.42129e+06	0.279711	-4.91153e-06	-2.93369	0.185394	-1.4364	0.00357511	-0.05	0.001
